questionID,questionTitle,questionText,questionUrl,topics,therapistName,therapistUrl,answerText,upvotes
56b280d7c2bfe0f729d6e73e,Should we put off kids until my husband is mentally cured?,My boyfriend is seeking therapy. He is in his 40s and has some childhood issues. He has kids from his previous ex-wife and is unable to see them.,https://counselchat.com/questions/should-we-put-off-kids-until-my-husband-is-mentally-cured,"Relationships,Trauma","Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>Probably the more important questions to answer concern how much confidence you have in you and your boyfriend becoming parents, how you each feel about the influence of his being banned from seeing his current children, and be clear about the circumstances that led up to the decision of him not being permitted to see his kids.</p><p>Don't allow some random professional to pronounce your boyfriend as cured. &nbsp;A relatively qualified therapist would never make this call.</p><p>Psychological and emotional tensions emerge from our relationships within families. &nbsp;You and your boyfriend are in a position to set a strong foundation for having children, assuming each of you wants children.</p><p>Childhood issues, your boyfriend's, anyone's, are more likely to go away when new patterns of interacting emerge.</p><p>If the two of you are engaged in setting a secure relationship as future parents, the disappointments and hurt from the very early years, will be replaced by better ways of interacting.</p><p><br></p>",0
56b26c2bc2bfe0f729d6e73a,How can I take my emotional support animal to school?,I have severe anxiety and have tried everything. Everything makes it worst.The only thing that helps is my emotional support animal.,https://counselchat.com/questions/how-can-i-take-my-emotional-support-animal-to-school,Anxiety,"Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>Sorry to read of your suffering.</p><p>Is it actually permitted that people are able to take support animals to school?</p><p>I see your point of the animal helping you. &nbsp;I just also see the point that some people have allergies to animal hair or dander, or may feel distracted by an animal in the classroom.</p><p>You may end up feeling worse, if when you bring your support animal to school, that it disturbs people or interferes with the routines of the class.</p><p>For your anxiety, I suggest some loving kindness toward yourself. &nbsp;Be patient with yourself and that you have anxiety. &nbsp;If you're able to accept that some situations create great discomfort for you, maybe you'll tolerate these difficult situation.</p><p>Embrace your anxiety as part of you, basically, rather than trying to banish it, which because it actually is part of you, is impossible to achieve.</p><p>In a way, I'm suggesting you become your own ""support animal"". &nbsp;Love yourself, be kind to yourself, and see if you feel a little less stressed in school.</p>",0
56b30469c2bfe0f729d6e74e,My husband was lying about drinking again.,"My husband has had issues with alcohol addiction in the past (he'd never admit to this). A while back (3 years ago), I asked him to stop drinking so much, and he agreed. I caught him one night drinking behind my back. I confronted him and he lied, but I told him I knew he was lying because I counted the beers in the fridge and four of them were missing. He admitted and apologized and promised he wouldn't do it again. Lately, my husband has been drinking on and off, but I noticed it was every single night. I didn't like this. For our New Year’s resolution, we decided we were going to limit our alcohol consumption. He was on board—no more drinking every night.
The other night, I counted the beers in the fridge just to see if some were missing. It took a couple of days, but tonight, I discovered a few were missing along with a shot of vodka. He was passed out on the couch when I decided to wake him up and confront him (poor timing, but I couldn't wait). I asked him if he'd come to bed with me (when he drinks, he snores and I cannot sleep—it's a dead giveaway he's been drinking). He slurred a bit and said no. I asked if he had been drinking, but he snapped and said no. I went into our room to sleep, leaving him on the couch. 
I'm not sure if I'm overreacting or not. I just feel like I'm so honest with him about everything, and I expect the same honesty. He is a good husband in every other regard.",https://counselchat.com/questions/my-husband-was-lying-about-drinking-again,"Addiction,Marriage,Intimacy",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Los Angeles,</p><p>So your husband is giving you mixed messages. He says he's willing to cut back on the drinking, but he drinks and hides it. His behaviour is passive aggressive and immature, which puts you into this position of having to act like a disapproving parent. It sounds more like you're talking about an out-of-control teenager than your partner.&nbsp;</p><p>Your husband's lying is sending a message. ""I get to make my own decisions and you can't stop me"" might be it. Underneath that, maybe it's ""I want to stop but I'm ashamed that I can't and I don't want you to see my failures"". Ultimately, as an adult, he gets to decide what he puts in his mouth and if you try to manage that by monitoring how many beers he has, you are pretty certain to get some fallout... pushback...backlash... &nbsp;</p><p>How does his drinking affect you? That's where your voice has power, rather than in counting his beers or setting him up to lie (when he's passed out, asking if he's been drinking seems confusing). You've mentioned snoring, which I guess is a legitimate complaint. If he's passing out, that's a legitimate complaint. When he drinks does he drive, act aggressively, or 'check out of' the relationship (avoid you)? All of these things are legitimate concerns, and I'd stick to talking about those rather than counting beers. My guess is he has few other ways to cope with stress, so he checks out with alcohol, and it also helps him avoid your relationship. But the problem is it makes it worse; the more he avoids you, then more you chase him with your questions.</p><p>There's a conversation that would be helpful here. &nbsp;It sounds like ""I've tried to support you in your drinking less, and it's not working. What are your goals for alcohol and how can I support you in that more effectively?"" I'd like to see you in a place where you're not micromanaging his drinking, but focusing on the things that affect you. What concrete supportive methods can you use with his agreement? Can we get the alcohol out of the house? Is he willing to seek treatment?&nbsp;</p><p>Lay your expectations out really clearly. ""I won't count your beers, but I can't tolerate lying"". You have to decide what's more important; is it really the number of beers, or is it something else. What do you need to happen in order to want to remain in the marriage? What does he need? Does he let you know what isn't okay with him? He might have trouble saying these things.&nbsp;</p><p>The drinking is only a part of the complex dynamic in your marriage. A qualified therapist can assist in pulling this apart, understanding it, and changing the way you relate to each other.&nbsp;</p>",0
56b266f0c2bfe0f729d6e738,"My daughter calls me crazy, and I’m not sure how to handle that.","I am divorced and happily remarried. Our blended family of children are in their 20s. My youngest, age 20, continues to call me crazy and favors her dad. He was abusive to me, and I left with injuries. He never wanted kids, and I did. He paid child support only through forced wage earners. Now my daughters favor him after all the sacrifices I made for them the past 15 years as a single mom. I don’t deny them a relationship with their dad, but to be called crazy and then watch them hang out with him hurts me to the very core. I’m not sure how to handle this.",https://counselchat.com/questions/my-daughter-calls-me-crazy-and-i-m-not-sure-how-to-handle-that,"Parenting,Relationship Dissolution ,Family Conflict",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Arkansas,&nbsp;</p><p>Your situation sounds like a case of parental alienation. Your ex-partner unfortunately has the power to say things to your children that poison their relationship with you. It's a form of woman abuse and child abuse. He's likely doing this to hurt you and have power over you, and he's not considering how it's affecting the kids. I've seen this happen in many families; parents who once had a strong loving relationship with their children suddenly feel abandoned in favor of the other parent. In some cases, children actually stop having contact with one parent, who is left bewildered and powerless. It's your ex's job to support your relationship with your kids, not try to destroy it.&nbsp;</p><p>While you can't change his behaviours, and I think you know that, there are things you can do for yourself and your kids.&nbsp;</p><p>For your children, you can refuse to enter into the war he's setting up. He's trying to provoke you into acting ""crazy"", but you don't have to fall for this. If you run around screaming ""he's lying!"", it only makes you look more 'crazy'. Try to stay calm, and don't put their dad down to them, no matter how tempting it is. One day, they may be ready to hear the truth of your relationship with their father, but wait until they ask. Trust that they have their own experience of their dad, and trust that he doesn't have the power to destroy their love for you. Children, in the long term, lose respect for parents who denigrate the other parent. They see who their dad is already, I'd bet, but they don't know how to cope with that. If he's the only one fighting a war, you're helping them feel less trapped in a parental conflict. Don't engage on his level.&nbsp;</p><p>Don't blame your children completely. Although I have to say that for them to call you names like crazy is not acceptable and you don't need to tolerate that disrespect, try to deal with this behaviour without bringing their dad into it. They are acting out their father's agenda, likely because they instinctively see his weakness. Children often support the weaker parent, rather than abandon them. You get the worst because they trust your love. But you can still have boundaries. Letting them abuse you isn't the answer, but have compassion for their position. This picture isn't their fault, but as adults, they can be held accountable for their choices.</p><p>Reassure yourself that you are the mom you know you are. You don't need them to gush all over you in order to know that you made sacrifices. Hold onto the likelihood that some day, they will come back and be grateful. It may take a while, you can't rush it, but they will see you for who you are. Your power is in giving them a consistently calm, generous, connected, supportive mom who refuses to play games or be walked on.&nbsp;</p><p>I'd recommend trying to connect with other parents who experience this phenomenon, or a therapist who can reinforce these goals and help keep you grounded. Good luck!</p><p><br></p>",0
56b162d9c2bfe0f729d6e72d,Why am I so angry and jealous?,"I'm in my late 20s, and I've never had a boyfriend or even been on a date. I have no friends. I hate Facebook because everyone else has kids and a great husband and great paying jobs. I work in retail, and I can't find a job. I have an Associate degree. No one is not giving me a chance, and I'm getting upset and frustrated. I feel worthless and feel like everyone hates me. I feel like a failure, and I still live with my Dad. It's very embarrassing!",https://counselchat.com/questions/why-am-i-so-angry-and-jealous,Self-esteem,"Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>In case knowing this helps you, there are many more people in similar circumstance as you than you may realize.</p><p>Similar to you, they are not on FB for the reasons you list. &nbsp;Plus, no one wants to go on FB and tell the world they don't have a fantastic life. &nbsp;Everyone on FB is happy, even when they're miserable they're happy telling everyone about it.</p><p>First, yes it is painful to see all around you what appears as joyful living. &nbsp;Please keep in mind that the life you imagine these people have, is not necessarily the true life they are having. &nbsp;I've been a therapist for a long time and have seen repeatedly how people who are married with kids by age 30, start having problems by their mid-thirties.</p><p>Second, respect your unique identity. &nbsp;For whatever reason, you have more sensitivity, possibly more depth, more complex standards and expectations, of yourself and others.</p><p>As hard as it may sound or actually be, take time to hear your intuition and what it tells you, you need for your own growth and development.</p><p>Feeling embarrassed can also be turned into a positive. &nbsp;Consider it as motivation for the long term to develop new ways of reaching your goals.</p><p>I hope this helps!</p><p><br></p>",0
56b354ffc2bfe0f729d6e753,"I need help with my severe claustrophobia, motorphobia, and anxiety.","I've been having this ongoing problem for most of my life now. I am a young adult, and right now, driving and even being a passenger gives me terrible panic attacks and anxiety. I can't ride in the backseat or the front seat with the safety belt on. I have to lean the seat back a bit because the pressure on my back terrifies me. I miss so many opportunities to go places with friends and family because of my fears of having a panic attack. My family offers little to no support. They think it's fake or ""all in my head."" It makes me feel guilty and at times depressed to the point where I'd rather never wake up anymore. I am not self-harming, I just feel meaningless. This constant fear has taken over my thoughts and my life. I was such a happy person. I want my life back. I want to travel with my friends and family again, but I don't know how. I've almost given up hope on getting better and just accepting the fact that I'll live with this anxiety forever.",https://counselchat.com/questions/i-need-help-with-my-severe-claustrophobia-motorphobia-and-anxiety,"Anxiety,Depression,Self-esteem","Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>Not having support from your family for such a significant problem, is a problem itself.</p><p>How about your friends, are any of them nurturing or treat you kindly when you bring up that you've got this problem?</p><p>Are any of your friends willing to accommodate the fact that right now you've got panic attacks from driving and being a passenger?</p><p>Maybe being and feeling accepted while you're in this current phase of your life, would help diminish the panic attacks.</p><p>If no support is coming to you, then a next step would be to evaluate the relationships in your life and to develop standards and expectations of others, especially that they are considerate of your great need at this time.</p><p>Its possible you are bearing the emotional burden of a lot more people in your life than yourself.</p><p>If no one wants to show they care about this situation, then release yourself from trying to please and satisfy everyone's wish that you be better, while they ignore your need for their support.</p><p>Be realistic in what you're able to give back to people who want to be blind to your emotional need.</p><p>Thinking this way will at first raise your anxiety level from fear of losing everyone. &nbsp;Eventually, you'll stabilize within yourself and know that all you're asking for is some support for having a tough time.&nbsp;</p><p>Hopefully, the others will be more responsive to you.</p><p>If they don't you still know that you're being reasonable for what you'd like.</p>",0
56b30469c2bfe0f729d6e74e,My husband was lying about drinking again.,"My husband has had issues with alcohol addiction in the past (he'd never admit to this). A while back (3 years ago), I asked him to stop drinking so much, and he agreed. I caught him one night drinking behind my back. I confronted him and he lied, but I told him I knew he was lying because I counted the beers in the fridge and four of them were missing. He admitted and apologized and promised he wouldn't do it again. Lately, my husband has been drinking on and off, but I noticed it was every single night. I didn't like this. For our New Year’s resolution, we decided we were going to limit our alcohol consumption. He was on board—no more drinking every night.
The other night, I counted the beers in the fridge just to see if some were missing. It took a couple of days, but tonight, I discovered a few were missing along with a shot of vodka. He was passed out on the couch when I decided to wake him up and confront him (poor timing, but I couldn't wait). I asked him if he'd come to bed with me (when he drinks, he snores and I cannot sleep—it's a dead giveaway he's been drinking). He slurred a bit and said no. I asked if he had been drinking, but he snapped and said no. I went into our room to sleep, leaving him on the couch. 
I'm not sure if I'm overreacting or not. I just feel like I'm so honest with him about everything, and I expect the same honesty. He is a good husband in every other regard.",https://counselchat.com/questions/my-husband-was-lying-about-drinking-again,"Addiction,Marriage,Intimacy","Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>As exasperated as you feel, and as obvious it is to you that your husband cares more about drinking than being honest with you, changing this is up to him.</p><p>Does he care that you're upset with him for drinking more than he can handle?</p><p>Does he care about you more than drinking?</p><p>Living with an alcoholic, which is how his behavior sounds, is lonely and frustrating.</p><p>Concentrate on what you like about him as he is now with his drinking.</p><p>Your happiness matters. &nbsp;His ignoring of what you're talking about, doesn't mean your requests are unreasonable.</p><p><span style=""-webkit-text-size-adjust: 100%;"">Be prepared to learn to live with and accept how he behaves, or not.</span><br></p><p><span style=""-webkit-text-size-adjust: 100%;"">Avoid the expectation that you can convince him to change.</span></p><p><span style=""-webkit-text-size-adjust: 100%;"">People change only when they realize their life can improve by changing. &nbsp;He doesn't sound like this, at least now.</span></p><p><br></p>",0
56ad1ad2014e2eff2b4fee2b,My father has always been horrible to me.,"My suppose-to-be father told me to go find my real dad. We haven't been getting along since I was a teenager. If I said one thing that he thought was wrong, I always got degraded. He never said “I love you.” He never gave us hugs. He’s always called me horrible names. I feel he's an evil man with no feelings.",https://counselchat.com/questions/my-father-has-always-been-horrible-to-me,"Family Conflict,Trauma",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Louisiana, You got it right...he's ""supposed to be"" your father. It's tough enough being adopted (unless I'm reading it wrong, I think you're adopted); what you don't need is to be verbally abused by someone who's supposed to love and protect you. I don't know how old you are (past teen years though), or where your mom is, but I bet there are other people in your life who treat you differently. It's your right to spend your time with the people who love you properly. That's a really important part of learning how to be happy...carefully choosing who's going to be in your life. It's tricky to put emotional distance between you and your supposed-to-be father, but it's possible...physical distance (avoid him if you don't trust you'll be treated with respect), and emotional distance (feeling less connected to and affected by his relationship disability). I think you're already doing that part because you don't blame yourself for his words, which is wonderful. I don't know if he's evil (although I believe evil exists), but he may be incapable of loving properly, or lacking empathy, as you suggest.&nbsp;</p><p>A good therapist can support you in these goals. I wish you the best in your growth as an independent adult. :)</p>",0
56ba06fe92c6c8121977a0dd,Can a person be mean towards another person if that person was treated poorly before?,"I keep being mean to my best friend, and I don't know why all the time. I did come to maybe some kind of conclusion that it is because my mother is mean to me all the time. Could that be a cause?",https://counselchat.com/questions/can-a-person-be-mean-towards-another-person-if-that-person-was-treated-poorly-before,"Family Conflict,Social Relationships",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Morristown,</p><p>There's a saying that goes ""hurt people hurt people"". It's possible that your aggression towards your friends is connected to your mother's behaviours. When we are treated poorly, especially as children, it affects how we ourselves, others, and the world. It's also powerful modelling of aggressive behaviour.&nbsp;</p><p>The good news is that you have this lovely awareness and I think a desire to learn about yourself and grow in your ability to be respectful to people you care about. I recommend you consider sitting down with a therapist and exploring these ideas and moving forward on that path you seem to want to be on. Good luck!</p>",0
56b952d092c6c8121977a0d3,I get so angry that I want to explode.,"I've got so much anger. I don't know how to control myself. My girlfriend screams at me all the time, and sometime I don't know how to deal with life. I'm very depressed and angry. I feel lost.",https://counselchat.com/questions/i-get-so-angry-that-i-want-to-explode,"Anger Management,Depression,Relationships",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Campbell River,&nbsp;</p><p><span style=""line-height: 1.42857;"">You say you have anger but you don't mention how it shows. Or maybe it doesn't. Are you aggressive with your girlfriend? Since you mention depression, I wonder if you're bottling it all up somewhere instead of letting it show at all. If this is the case, I admire your ability to not lash out at someone who's hurting you. However, if they are totally &nbsp;unexpressed, a</span>nger <span style=""line-height: 1.42857;"">turn inward and shift into depression. When she&nbsp;yells at you, what do you do? Is this the moment that you feel the most angry? I wouldn't be surprised; anger is a normal response to someone yelling at you.&nbsp;</span><br></p><p><span style=""line-height: 1.42857;"">Something about anger...it's often there to cover up our more vulnerable emotions. Under the anger I wonder if you feel worthless, powerless, scared, unloved. Part of the trick to reducing anger is identifying those other emotions and expressing them.&nbsp;</span><span style=""line-height: 1.42857;"">You say you don't know how to deal with life, and I think maybe you mean you don't know how to deal with emotions. Lots of people don't! This is confusing for most of us. What am I feeling? Why is it so strong? I'm afraid to express it for fear of hurting someone (or falling apart, or feeling alone...). How do I know what to express and what to be quiet about?&nbsp;</span><br></p><p>These are all great questions to ask yourself, and a qualified therapist can help you sort it all out and support you in your growth. I wish you well!</p>",0
56b85f7392c6c8121977a0c7,Is it wrong to be antisocial around people?,I've been getting told lately by my partner that it’s embarrassing that I'm so antisocial around his family and friends. I believe it's because I'm not as social as him.,https://counselchat.com/questions/is-it-wrong-to-be-antisocial-around-people,"Social Relationships,Relationships,Intimacy",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Buffalo, I think you're right; your partner's reactions are about him. I have to say it's a cruel thing to say to someone you love...that you're ""embarrassed by them"". The subtext says ""You're not good enough"", and I love that you can reject that false message.</p><p>You don't have to be different for anyone. If he can't accept you for who you are, what is he doing with you? Your social habits (unless they are extreme...like you refuse to go anywhere) aren't a reflection on him; it's just you being you. Also, and I'm sure you've found this...the more he judges you, the more difficult it is for you to be the confident, outgoing person he wants you to be...so his method of trying to change you doesn't even work!</p><p>I think that's the crux...he's trying to change you. What does that make you want to do?&nbsp;</p>",0
56b8162592c6c8121977a0c3,I'm worried that there's something wrong with the guy I love.,"I met a guy a while ago, and I can't stop thinking about him. I feel like I love him, but I don't think I know him. What if he is not who I think he is? I cry sometimes thinking someone is going to be with him or that he has a girlfriend. I don't know, am I too obsessive? Every time we talk though, it's like magic. He makes me feel amazing, but what if I'm mistaken?",https://counselchat.com/questions/i-m-worried-that-there-s-something-wrong-with-the-guy-i-love,"Relationships,Anxiety",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Keller, it sounds like you're living this relationship in your mind, instead of in the real world. You can get answers to your questions by talking to him...getting to know him will answer all the curiosities you have. You're asking the questions in your head instead of being in the friendship.&nbsp;</p><p>So what is it that gets in the way of actually asking the questions and getting to know him? Fear of rejection? Fear of something else? If you have fear that keeps you from having fulfilling friendships, I recommend a therapist to help you work through that. I wish you well. :)</p>",0
56b44b944224b979098e1409,I'm depressed and unable to connect with people after my breakup.,"A girl and I were madly in love. We dated for over a year and were even talking about marriage and future plans together. She moved away for school, and we attempted a long distance relationship. We eventually broke up. It's been a year now, and I still haven't lost my feelings for her. I still love her the same way I did. I've suffered from depression ever since the breakup and have been unable to connect with anyone else. It's damaging me and my life.",https://counselchat.com/questions/i-m-depressed-and-unable-to-connect-with-people-after-my-breakup,"Relationship Dissolution ,Depression,Social Relationships",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Boise, I'm sorry that you've lost this love. The fact that you were planning marriage and a future tells me that you meant something very special to each other at that time. It's different now...you're not together anymore, but you can't accept this, right? Good for you for identifying that this situation is damaging your life. You've been grieving for longer than you were together. Oh, but really you've not been grieving...you're stuck still loving her instead of moving forward. Unrequited love is a recipe for eternal heartache. Let's look at some possible blocks to moving forward.</p><p>It could be that there's something unfinished for you. Maybe you felt hurt and you didn't have the chance to say so, or you felt you hurt her and you didn't have the chance to make it right. Maybe there's a burning question you need to ask or something else you need to say. Maybe you want to tell her you've never stopped loving her, and see if she feels the same way. If this is the case, you have two choices, right? You can reach out and say what you need to say, or you can stop ruminating on that question and let it go. If you reach out, there's no guarantee it will go well or that she'll even respond. Maybe write her a letter and don't send it (or send it...it might be worth the risk). Use the next paragraph to help you decide.&nbsp;</p><p>Do you know how she feels? How did it end? Did she end it? Was it ended just because of the distance, or are there more differences between you that didn't work? Sometimes people are so in love that they can't clearly see that the other person isn't in love with them anymore. Use the information you have about what she wants for her life...can you honour what she says she needs? If she's asked for distance, you would do well to honour that.</p><p><span style=""line-height: 1.42857;"">A key to moving forward: look at your thoughts and where they're getting stuck. Write it down. What bad thing can happen if you let it go? Or ""If I move forward, that will mean..."" &nbsp;Keep going...what would be the worst part of that? &nbsp;This kind of exploring can help you identify your stuck place.</span></p><p>It is possible that you've turned this ending into some kind of negative meaning about you or your future. As in ""If this person doesn't love me, then I'm unlovable"", or ""No one will ever love me as much as she did"". So your need to cling to her in your heart is your way of rejecting that negative message about yourself or the future. Can you find another way to reject that message? Try saying these things to yourself:</p><ul><li>I know she loved me. There is evidence of that.</li><li>I was a good partner. There is evidence of that.</li><li>It's part of life to fall in love and then have to move forward...I can do this and learn from it.</li><li>Many people like me...that's how I know I'm lovable.</li><li>It's normal to feel sad. I'm grieving a lost love.</li><li>I want to move forward and not stare in the rearview mirror.</li><li>I know more love awaits me if I can get fear out of the way.</li><li>If this person loved me, others can too, (but not if I'm clinging to some old memory)</li></ul><div>These are the kinds of things a therapist would explore with you. I wish you well!</div><div><br></div>",0
56bd08b04e568f192e1bfb84,How do I learn to let go of past problems and live one day at a time?,I would like to be able to have more positive relationships in the present.,https://counselchat.com/questions/how-do-i-learn-to-let-go-of-past-problems-and-live-one-day-at-a-time,Social Relationships,Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Chapel Hill,&nbsp;</p><p>I like your goal; research is telling us more and more that one of the most important keys to happiness is having healthy relationships. If we feel successful in that area, it can give us the confidence and hope to tackle anything life throws at us.</p><p>There are personal barriers we all have to having healthy relationships; it's our ""stuff"", our ""baggage"" (not a steam trunk, right...you have a cute little Gucci bag!).&nbsp;</p><p>You hint that people may have hurt you in the past. Maybe fear says ""stay away...hold onto resentment or you will be hurt again!"". Resentment, or simply focusing on the past is certainly a barrier to improving any relationship. Learning to forgive ourselves and others is so important. And remember...forgiveness isn't about saying something was okay; it only means ""It happened, I can't change that, and I don't want to carry it (anger, hurt, resentment) around anymore, so I let it go.""</p><p><span style=""color: rgb(0, 0, 0); font-family: 'Open Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; display: inline !important; float: none; background-color: rgb(255, 255, 255);""><span class=""Apple-converted-space"">&nbsp;</span></span>Or...sometimes fear tells us that people won't accept us; this keeps us isolated for sure! But really, all fear wants is power over us.&nbsp;Fear is a trickster! It tells us that if we let go of the past, we will be rejected or hurt. It says ""I'm trying to protect you!"", but what it REALLY&nbsp;wants is to paralyze and isolate us all so it can feel powerful. Once you pull the&nbsp;sheeps clothing off of fear, you can see that it doesn't help you at all!</p><p>Once you see where your personal barriers are, and you start to refute those thoughts in your mind, you can begin to build new ideas about yourself and other people that are based on compassion instead of fear...&nbsp;</p><ul><li>Everyone deserves forgiveness and compassion.</li><li>No one deserves to be judged by their worst moments.</li><li>If I look in the rearview mirror, I can't move forward.</li><li>We are all beautifully imperfect.</li><li>I can't change the past, but I have the power to make the future good.</li></ul><div>I wish you the best on your journey!</div><p><br></p>",0
56bc606c4e568f192e1bfb74,How can I get my fiancé to notice me again?,"My fiancé and I have almost the best relationship every girl wants, but lately it's changed. I get less attention and little to no intercourse. He works a lot and goes to the gym a lot (he's a football player for an indoor league), but he has no time for me. We live two hours from family, and when I leave home to see family, he'll text me saying ""whatever"" and ""leave me alone."" But when we're together, everything is okay. No fighting or anything. I love this man, but I just don't know what to do anymore.",https://counselchat.com/questions/how-can-i-get-my-fianc-to-notice-me-again,"Relationships,Intimacy",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>Hi Rockford, While no relationship is ""perfect"", and it's natural for the passionate beginnings of a relationship to lessen with time, because we have established the trust and love needed as a foundation and we don't have to smother each other with attention anymore, your situation sounds like something different.&nbsp;</p><p>""He has no time for me""... yet you don't fight. Hmmm...Is it that you don't fight because you don't bring up what's bothering you? Are you avoiding conflict? Many people do. What do you fear would happen if you let him know how you feel about his recent pulling away? As an engaged couple, now is a really good time to see what happens when you bring a concern to your fiance. Better to find out now what happens when you rock the boat by being real. Or maybe you have spoken to him about it. If so, what happens? Does he listen and help you understand him better? Or does he avoid and reassure you...or maybe dismiss you? This is really important data to gather about how your fiance handles conflict and how you work together.&nbsp;</p><p>He says ""leave me alone"". That's a pretty bold statement about what he wants. He doesn't seem to have the same idea that you do about what marriage is, and how close you want to be. Plus, I have to say, those words sound more like what a closed-off fourteen year old would say to a parent than a loving fiance to his bride to be!&nbsp;</p><p>Giving him the benefit of the doubt, it could be that your fiance is scared about getting married and this is a temporary reaction that will change. But if this is true, he needs to tell you that so you can understand.&nbsp;</p><p>So, I suggest that the fact that when you're together you're ""okay"" is perhaps not the best barometer for how you're doing as a couple. Listen to your gut. I encourage you to be really open with your fiance about what your feelings and fears are. This may get rockier before it gets better, but until you face what's not working, you won't know who you truly are as a couple. &nbsp;</p><p>When you're engaged, it's a really cool time to see a therapist too...to get some conflict resolution skills down before you're a married couple.&nbsp;</p>",0
56bd6cfa4e568f192e1bfb8a,I have voices in my head.,"They don't go away, and I feel like I'm going crazy. Does that ever stop? Can it be a symptom of medication?",https://counselchat.com/questions/i-have-voices-in-my-head,"Behavioral Change,Depression",Angie Stones,https://counselchat.com/therapists/angie-stones,"<p>This can certainly be a side effect of some medications. If the voices are so powerful that you can not sleep or they are constantly present, you shouldn't wait any time, but go and see your doctor straight away. <br></p>",0
56bd08b04e568f192e1bfb84,How do I learn to let go of past problems and live one day at a time?,I would like to be able to have more positive relationships in the present.,https://counselchat.com/questions/how-do-i-learn-to-let-go-of-past-problems-and-live-one-day-at-a-time,Social Relationships,Angie Stones,https://counselchat.com/therapists/angie-stones,"<p>Remember, the past no longer exists and the future is just an illusion as we don't know what will happen tomorrow, so take the present as your guide. That is all we can do, so keep saying this to yourself and try to help someone each day.&nbsp; The happiness is helping others to feel a bit better. <br></p>",0
56ba553e4e568f192e1bfb2b,Am I a lesbian because I love a girl?,"I’m in love with my friend who is also a girl. I fell in love with her in a few months. That was my first love. We used to talk for the whole day and night over the phone and on Facebook. I thought she had the same feelings for me, but I was wrong. I always wanted to touch her warmly and stay with her all my life. But all my dreams get broken apart after she got into a relationship with a guy. I’ve tried to be in relationship with guys, but I can’t be in love with them.",https://counselchat.com/questions/am-i-a-lesbian-because-i-love-a-girl,"LGBTQ,Relationships,Intimacy",Angie Stones,https://counselchat.com/therapists/angie-stones,"<p>It all depends how old you are and what a particular situation is.&nbsp; You may be feeling very close to this friend and mistake that feeling for sexual feeling, or the feelings may be real. This is something you will find out for yourself, however, it definitely doesn't mean that you are a lesbian just because you have those feelings for this particular person. Time will tell, but if you need to discuss this, you could see your school councelor (if you are at school/university) or find a LGBT group with meetings and discuss this with them. I hope this is helpful.<br></p>",0
56bd6cfa4e568f192e1bfb8a,I have voices in my head.,"They don't go away, and I feel like I'm going crazy. Does that ever stop? Can it be a symptom of medication?",https://counselchat.com/questions/i-have-voices-in-my-head,"Behavioral Change,Depression","Sherry Katz, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"<p>Since you realize that hearing voices in your head is not usual for you, then definitely there is a problematic situation happening within your awareness of who you are.</p><p>if you recently started taking a new drug or increased dosage of one you already were taking, and the voices started shortly after, then yes, it is possible medication created your problem.</p><p>Start by telling whoever gave you the presecription, about the problem you're having.</p><p>""Crazy"" has some flexibility as to whether someone is this way or not.</p><p>Certainly a very positive sign that you're not crazy, is that you're self-aware of a problem within yourself. And, you're responsible toward yourself and making effort to address this problem.</p><p>Crazy people usually don't do responsible behaviors.&nbsp;</p>",0
